Crash Time of Day,Collision Type,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Driver At Fault,Driver Distracted By,Vehicle First Impact Location,Vehicle Second Impact Location,Vehicle Body Type,Vehicle Movement,Speed Limit,Parked Vehicle
0,0,0,0,2,0,1,1,2,2,0,3,30,0
5,0,0,0,2,0,0,0,0,0,4,3,35,0
4,2,0,0,2,0,1,1,1,1,0,6,30,0
1,3,0,2,3,0,1,1,1,1,0,2,35,0
5,4,0,0,1,0,1,0,2,2,5,1,40,0
4,0,0,0,2,0,1,1,6,6,1,13,30,0
4,0,0,0,5,0,1,1,2,2,0,1,30,0
1,3,0,1,3,0,1,0,5,5,0,5,40,0
0,4,0,2,1,0,0,0,3,3,0,1,35,0
0,9,0,0,2,0,1,1,4,4,0,1,25,0
5,3,0,0,0,0,1,0,2,2,0,2,30,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
0,4,1,0,1,0,1,1,2,2,0,5,45,0
4,0,0,0,1,0,0,0,0,0,0,0,45,0
3,1,0,2,0,0,1,1,2,2,4,12,30,0
3,0,0,2,1,0,0,0,0,0,0,0,40,0
0,0,0,0,2,0,1,1,0,0,4,3,40,0
4,0,4,0,1,0,0,0,0,0,5,0,30,0
3,3,0,2,2,0,0,0,2,2,0,1,45,0
3,4,1,2,1,0,0,0,2,2,0,1,35,0
0,2,0,2,2,0,0,0,4,4,4,1,25,0
0,0,1,5,1,0,0,0,0,0,4,0,35,0
0,12,0,0,1,1,1,1,1,1,0,0,25,0
1,7,0,0,0,0,0,0,9,10,15,12,30,0
5,4,0,0,0,0,1,0,8,8,0,2,15,0
4,12,1,0,2,0,1,0,8,8,0,3,15,0
5,1,0,0,0,0,1,1,2,2,0,5,25,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
0,0,0,0,2,0,0,0,0,0,4,0,30,0
4,8,0,0,1,0,0,0,0,0,11,0,25,0
0,3,0,5,2,0,0,0,2,2,0,1,35,0
1,0,1,0,1,0,0,0,0,0,0,3,35,0
4,1,1,0,1,0,1,0,2,2,0,3,35,0
0,0,0,5,2,0,0,0,0,0,4,3,55,0
3,1,0,2,0,0,1,1,8,9,4,5,30,0
5,3,0,0,0,0,1,0,2,2,22,2,35,0
5,0,0,0,1,0,0,0,0,0,2,0,50,0
3,0,0,2,1,0,1,1,2,2,5,2,40,0
4,0,0,0,2,0,1,1,2,2,8,2,30,0
5,4,1,0,2,0,1,1,2,2,0,5,30,0
0,2,0,2,2,0,1,0,4,4,0,6,40,0
1,0,1,2,1,0,0,0,0,0,4,0,35,0
4,3,0,0,0,0,0,0,3,3,0,2,25,0
1,0,1,2,1,0,0,0,0,0,0,3,30,0
5,0,0,0,1,0,0,0,0,0,0,3,40,0
4,0,1,0,1,0,0,0,0,0,0,0,35,0
3,0,0,0,2,0,0,0,0,0,12,8,30,1
4,0,1,0,1,0,0,0,0,0,0,0,25,0
3,3,1,2,1,0,1,0,2,2,0,5,25,0
3,5,0,2,2,0,0,0,2,2,6,1,30,0
5,2,0,0,1,0,0,0,4,4,0,1,50,0
0,0,0,2,2,0,1,0,2,1,0,1,30,0
1,5,0,1,1,0,1,1,1,1,0,1,45,0
3,1,1,4,1,1,1,0,1,1,0,12,35,0
5,3,0,0,0,0,0,0,4,4,0,1,30,0
0,7,0,5,1,0,1,0,7,7,1,12,35,0
5,0,0,0,2,0,0,0,0,0,5,0,35,0
0,0,0,2,2,0,0,0,0,0,0,3,35,0
4,0,0,0,1,0,0,0,0,0,0,0,55,0
5,0,0,0,1,0,0,0,0,0,7,1,35,0
1,0,1,0,1,0,0,0,0,0,0,0,25,0
3,4,0,2,1,0,1,0,7,7,0,4,35,0
0,0,0,2,1,0,0,0,0,0,8,0,50,0
0,1,0,2,2,0,1,1,0,0,15,13,40,0
0,3,0,0,2,0,0,0,2,2,0,5,45,0
4,0,1,0,1,0,0,0,0,0,0,0,35,0
4,0,0,0,2,0,1,0,2,2,11,3,45,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
4,3,0,0,1,0,1,1,2,2,7,3,40,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
1,0,0,2,1,0,0,0,0,0,4,0,40,0
4,3,0,0,1,0,1,0,3,3,0,5,45,0
5,3,1,0,2,0,0,0,4,4,0,1,25,0
5,3,0,0,1,0,1,0,2,2,0,1,40,0
4,2,0,0,2,0,0,0,3,3,0,1,30,0
3,0,0,2,3,0,0,0,0,0,0,3,20,0
0,4,0,0,1,0,0,0,2,2,4,2,35,0
3,2,0,2,2,0,0,0,8,8,0,1,40,0
4,0,0,0,2,0,0,0,6,6,0,0,40,0
5,3,0,0,2,0,0,0,2,2,0,0,30,0
0,0,0,0,1,0,0,0,0,0,0,0,30,0
0,1,4,5,2,0,1,1,0,0,2,13,25,0
4,2,0,0,2,0,1,1,3,3,4,1,25,0
3,0,0,3,1,0,0,0,0,0,0,3,40,0
4,3,0,0,1,0,0,0,2,2,0,1,30,0
0,0,0,0,1,0,0,0,0,0,0,3,35,0
4,1,0,0,2,0,1,0,4,4,1,1,25,0
0,3,0,2,1,0,1,0,7,7,0,5,40,0
4,4,1,0,1,0,0,0,2,2,0,1,40,0
1,0,0,0,2,0,0,0,0,0,5,0,50,0
5,0,0,0,1,0,1,0,2,2,0,3,35,0
4,9,1,0,0,0,0,0,1,1,5,1,30,0
0,0,0,0,1,1,1,1,1,2,0,1,40,0
4,0,3,0,1,0,1,0,2,2,0,1,35,0
5,0,1,0,2,0,1,1,2,2,0,3,35,0
5,3,1,0,1,0,0,0,1,1,0,4,40,0
4,0,0,0,1,0,0,0,0,0,0,1,35,0
0,0,0,0,1,0,0,0,6,6,4,0,35,0
5,13,4,0,2,0,1,0,1,1,0,5,30,0
1,0,1,1,2,0,1,0,2,2,0,1,55,0
4,3,0,2,1,0,0,0,6,6,0,1,35,0
3,2,0,2,1,0,0,0,4,4,5,1,25,0
5,2,0,0,1,0,1,0,6,6,0,6,45,0
0,2,0,0,1,0,0,0,10,11,0,0,25,0
0,0,5,2,2,0,0,0,0,0,0,3,30,0
1,0,1,0,0,0,0,0,0,0,4,0,30,0
0,2,0,0,2,0,0,0,3,3,0,1,35,0
0,9,0,0,2,0,0,0,1,3,0,1,25,0
5,4,0,0,1,0,1,0,7,0,0,5,45,0
5,3,1,0,1,0,1,1,2,2,0,1,50,0
1,3,0,1,0,0,1,1,2,2,5,5,35,0
0,1,0,0,2,1,1,0,2,2,0,2,35,0
3,3,0,2,1,0,1,0,2,2,0,1,35,0
3,2,0,4,1,0,0,0,4,4,0,0,35,0
5,2,0,0,2,0,1,0,7,7,15,5,25,0
0,12,0,0,1,0,0,0,2,2,0,1,50,0
0,0,0,0,2,0,1,0,2,2,8,1,30,0
4,2,1,0,2,0,0,0,3,3,4,1,25,0
0,3,0,2,0,0,0,0,3,3,0,1,30,0
5,0,0,0,2,0,0,0,0,0,0,12,45,0
5,7,0,0,2,0,0,0,1,1,3,0,25,0
5,0,0,0,1,0,1,0,2,2,8,4,45,0
1,12,0,0,0,0,0,0,2,2,0,0,25,0
4,2,0,0,2,0,1,1,11,9,0,6,45,0
2,3,1,2,1,0,0,0,1,1,0,1,35,0
5,0,0,0,2,0,0,0,0,0,4,0,55,0
1,6,0,2,1,0,1,1,1,1,0,10,35,0
3,4,0,2,1,0,0,0,3,3,0,1,25,0
4,5,0,0,2,0,0,0,2,2,0,1,35,0
1,0,5,0,2,0,0,0,0,0,4,0,40,0
4,0,0,0,2,0,0,0,0,0,0,3,35,0
1,4,0,2,1,0,0,0,2,2,4,5,35,0
2,12,0,2,2,1,1,0,2,2,0,1,35,0
1,3,1,5,0,0,1,0,9,10,0,2,30,0
0,4,0,2,1,0,0,0,2,2,8,4,45,0
5,5,0,0,0,0,1,1,11,9,0,5,35,0
2,2,0,2,2,1,1,0,4,4,0,6,35,0
3,0,0,2,1,0,0,0,0,0,5,0,35,0
0,1,0,0,1,0,1,0,7,7,2,1,40,0
5,3,0,0,0,0,0,0,3,3,0,1,25,0
0,4,0,2,1,0,1,1,2,2,0,10,40,0
3,0,1,2,1,0,0,0,0,0,0,3,35,0
3,6,0,2,2,0,0,0,1,1,0,5,25,0
3,4,0,2,1,0,0,0,8,8,0,1,40,0
5,6,1,0,2,0,1,0,8,8,0,1,45,0
4,0,0,0,2,0,0,0,0,0,1,3,40,0
5,0,0,0,2,0,1,1,2,2,0,3,50,0
1,1,0,4,2,0,0,0,1,1,2,1,30,0
0,6,1,2,1,0,0,0,2,2,2,1,25,0
5,0,0,0,2,0,0,0,0,0,11,3,35,0
5,4,0,0,1,0,0,0,2,2,0,1,35,0
3,0,0,2,1,0,0,0,0,0,0,0,40,0
3,3,1,4,0,0,1,0,2,2,0,4,30,0
4,3,0,0,2,0,0,0,1,2,4,1,10,0
4,0,0,0,2,0,1,0,0,0,0,6,30,0
1,3,0,2,1,0,1,0,11,9,0,12,35,0
3,0,1,2,1,0,0,0,0,0,0,0,40,0
4,0,0,0,2,0,0,0,0,0,15,0,30,0
0,0,0,0,2,0,0,0,0,0,0,1,35,0
4,1,0,0,1,0,0,0,1,1,0,1,40,0
4,0,1,0,1,0,1,0,2,2,0,3,40,0
0,3,0,2,1,0,0,0,10,11,0,5,30,0
5,0,1,0,2,0,1,0,2,2,0,1,40,0
4,3,0,0,1,0,0,0,2,2,0,2,25,0
0,3,0,2,0,0,0,0,1,1,0,1,40,0
1,0,1,2,2,1,1,0,2,2,0,12,35,0
0,0,0,2,2,0,1,1,2,2,4,1,55,0
3,0,1,2,1,0,0,0,0,0,0,0,35,0
3,0,0,2,2,0,0,0,0,0,0,0,35,0
4,1,0,0,2,0,1,0,2,2,0,1,40,0
4,0,1,0,2,0,0,0,0,0,4,0,30,0
5,3,0,0,2,0,1,1,1,1,0,5,40,0
3,7,1,2,2,0,0,0,11,9,0,1,40,0
5,4,0,0,1,0,1,1,3,3,0,5,40,0
4,1,1,0,2,0,1,0,14,10,10,1,50,0
5,0,0,0,2,0,0,0,0,0,0,0,40,0
4,2,0,0,2,0,0,0,3,3,0,1,25,0
4,0,0,0,2,0,1,1,2,2,0,3,45,0
0,7,0,0,2,0,1,0,1,1,4,1,35,0
4,3,1,0,0,0,0,0,2,2,0,1,40,0
0,5,0,2,2,1,1,1,0,0,8,2,40,0
1,0,0,0,1,0,0,0,0,0,0,17,40,0
0,0,0,0,2,0,0,0,0,0,0,4,35,0
4,0,0,0,2,0,0,0,0,0,5,0,55,0
3,4,0,2,2,0,0,1,2,3,0,1,40,0
0,0,0,2,2,0,0,0,0,0,0,3,35,0
2,8,0,2,2,0,0,0,6,6,0,12,45,0
0,4,1,0,2,0,0,0,3,3,0,1,40,0
3,3,0,2,1,0,1,0,2,2,0,4,35,0
3,0,1,2,1,0,0,0,0,0,0,2,35,0
4,0,1,0,2,0,1,0,2,2,0,1,40,0
0,0,1,0,2,0,0,0,0,0,0,3,30,0
2,0,0,2,2,1,1,0,2,2,0,1,35,0
0,2,0,5,1,0,1,0,5,5,0,12,40,0
0,0,0,0,2,0,1,1,2,2,0,1,40,0
4,0,0,0,1,0,0,0,0,0,0,3,35,0
0,3,1,0,2,0,1,1,0,0,0,16,5,0
5,6,0,0,2,0,1,0,1,1,0,6,35,0
3,0,0,2,2,0,0,0,0,0,0,0,25,0
4,6,0,0,2,0,1,0,3,3,0,1,50,0
5,3,0,0,3,0,1,0,2,2,0,2,25,0
1,4,0,1,1,0,1,1,3,3,0,5,35,0
1,6,0,0,2,0,0,0,1,1,0,1,45,0
4,0,0,0,1,0,1,0,2,2,0,1,45,0
1,3,0,0,2,0,1,0,2,2,0,15,40,0
2,1,1,4,2,1,1,1,2,2,0,2,35,0
4,0,0,0,1,0,0,0,0,0,4,0,45,0
3,1,1,4,2,0,1,0,1,1,0,1,35,0
5,4,0,0,1,0,0,0,2,2,0,1,35,0
2,0,4,4,2,0,0,0,2,2,0,3,25,0
0,3,0,0,0,0,1,0,2,2,0,12,25,0
0,4,0,2,1,0,0,0,2,2,0,1,30,0
5,1,0,0,2,0,0,1,3,3,4,1,45,0
0,3,1,0,0,0,1,1,2,2,4,5,25,0
5,0,0,0,1,0,0,0,0,0,4,0,40,0
4,3,0,0,0,0,0,0,3,3,0,1,30,0
1,0,1,1,1,0,1,0,2,2,0,3,25,0
1,4,1,0,1,0,1,0,5,5,15,5,40,0
0,0,0,0,1,0,0,0,0,0,4,3,40,0
0,0,0,0,2,0,0,0,2,2,0,3,35,0
1,2,1,2,2,0,0,0,0,13,0,1,40,0
5,0,0,0,1,0,1,0,2,2,0,1,40,0
0,3,0,0,1,0,1,1,2,2,4,1,45,0
0,0,0,0,1,0,0,0,0,0,0,1,45,0
3,1,1,2,1,0,1,0,2,2,0,3,35,0
0,0,1,2,1,0,0,0,0,0,18,3,25,0
5,4,0,0,1,0,0,0,2,2,4,1,35,0
2,1,0,2,1,0,1,0,11,9,0,1,35,0
3,0,0,2,1,0,0,0,0,0,0,0,35,0
4,0,0,0,2,0,1,1,2,2,0,1,35,0
5,7,0,0,2,0,1,1,9,10,0,12,25,0
3,1,1,3,0,0,1,0,14,14,0,3,25,0
0,0,0,0,1,0,1,1,2,2,0,2,30,0
0,0,0,0,1,0,1,0,2,2,18,3,45,0
4,0,0,0,2,0,0,0,5,5,13,1,35,0
3,4,1,2,1,0,1,1,2,2,0,5,25,0
0,0,1,0,5,0,1,1,2,2,0,3,35,0
2,0,0,2,1,1,1,0,2,2,0,3,40,0
2,1,1,4,2,1,1,0,0,0,0,13,30,0
0,9,0,0,2,0,1,0,6,6,0,1,35,0
0,0,0,0,2,0,0,0,0,0,0,0,35,0
5,6,0,0,2,0,0,0,3,3,0,1,30,0
5,0,0,0,1,0,0,0,0,0,4,0,30,0
5,1,0,0,2,0,1,1,14,14,0,9,35,0
5,2,0,0,2,0,0,0,8,8,4,0,35,0
3,0,0,2,1,0,0,0,0,0,0,0,35,0
0,3,1,2,0,0,1,1,1,2,0,2,30,0
5,0,0,0,1,0,1,1,2,2,0,1,40,0
5,3,0,0,1,0,1,0,2,3,0,5,40,0
5,4,0,0,1,0,0,0,2,2,0,2,40,0
0,5,0,0,0,0,1,1,11,9,0,5,25,0
5,0,0,0,1,0,1,1,2,2,0,2,35,0
4,3,0,0,2,0,1,1,2,2,0,15,25,0
5,6,0,0,2,0,0,0,3,3,4,1,35,0
4,0,0,0,5,0,0,0,0,0,4,3,30,0
5,0,0,0,2,0,0,0,0,0,0,0,40,0
4,3,0,0,2,0,1,1,11,9,0,5,0,0
5,0,0,0,2,0,0,0,0,0,0,3,40,0
5,9,0,0,1,0,1,1,2,2,0,5,45,0
0,12,0,0,2,0,0,0,2,2,0,0,35,0
4,5,0,0,2,0,1,0,2,2,0,5,35,0
4,0,0,0,2,0,0,0,8,8,15,0,30,0
4,0,0,0,1,0,0,0,0,0,0,2,40,0
4,12,4,0,2,0,1,0,2,2,0,1,25,0
3,0,0,2,2,0,0,0,0,0,0,0,35,0
2,3,0,2,3,0,1,0,2,2,0,5,35,0
4,3,1,0,1,0,1,1,2,2,0,4,35,0
4,2,0,0,2,0,0,0,6,6,3,1,35,0
2,15,0,3,2,0,1,1,3,3,11,1,20,0
0,3,0,0,1,0,0,0,9,5,7,1,40,0
0,3,0,0,1,0,0,0,2,2,0,1,45,0
5,6,0,0,2,0,0,0,1,1,13,5,30,0
0,0,0,0,1,0,0,0,0,0,0,0,35,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
0,13,0,2,1,0,1,0,3,3,0,5,35,0
5,0,0,0,2,0,0,0,0,0,5,0,30,0
2,0,4,2,2,0,0,0,2,2,0,1,35,0
0,3,0,0,1,0,0,0,1,1,0,2,35,0
0,0,0,2,1,0,0,0,0,0,0,0,35,0
0,0,0,2,1,0,0,0,0,0,0,0,40,0
4,0,0,0,2,0,1,0,2,2,0,1,30,0
3,1,1,2,1,0,1,0,2,1,1,5,35,0
3,6,0,2,2,0,1,0,10,5,0,1,30,0
4,1,0,0,1,0,1,1,2,2,0,1,30,0
4,4,0,2,1,0,0,0,3,2,0,5,50,0
4,9,0,0,2,0,0,0,1,1,0,2,20,0
0,1,0,5,1,0,1,1,4,4,4,17,30,0
0,13,1,0,0,0,1,0,6,6,0,2,25,0
5,0,0,0,2,0,0,0,0,0,0,0,30,0
0,3,0,0,2,0,0,0,1,1,0,1,35,0
5,2,0,0,1,0,0,0,4,4,4,0,50,0
1,0,0,0,2,0,1,0,2,2,0,1,35,0
0,0,0,0,2,0,0,0,0,0,0,3,30,0
0,3,0,0,2,0,1,0,2,2,0,4,25,0
5,0,0,0,2,0,0,0,0,0,0,3,30,0
5,15,0,0,1,0,1,0,12,12,0,5,35,0
4,3,0,2,2,0,0,0,10,11,0,3,35,0
5,3,0,0,0,0,0,0,2,2,0,1,40,0
5,0,1,0,2,0,0,0,0,0,0,3,40,0
3,4,0,2,1,0,0,0,2,2,0,3,35,0
4,4,0,0,1,0,0,0,11,9,0,1,45,0
5,0,1,0,2,0,0,0,0,0,0,3,35,0
0,3,0,0,1,0,0,1,8,8,19,1,40,0
0,0,0,0,2,0,0,0,0,0,0,0,45,0
5,0,1,0,1,0,0,0,0,0,0,0,35,0
4,1,1,0,2,0,1,0,3,3,0,1,25,0
0,0,0,2,2,0,1,1,2,2,0,4,15,0
5,4,0,0,1,0,1,1,2,2,0,1,40,0
4,3,0,0,2,0,0,0,2,2,0,1,35,0
3,1,0,2,2,1,1,1,2,2,0,1,25,0
0,0,0,2,0,0,0,0,0,0,4,4,35,0
4,12,1,0,2,0,0,0,1,1,0,1,30,0
5,2,0,0,1,0,0,0,4,4,0,1,35,0
4,0,0,0,1,0,0,0,0,0,5,0,30,0
5,10,1,0,2,0,0,0,2,2,0,1,25,0
0,3,0,2,1,0,1,0,7,7,0,5,40,0
4,4,0,0,2,0,0,0,2,2,0,1,50,0
0,0,0,0,2,0,1,0,2,2,4,3,45,0
0,3,1,0,1,0,0,0,1,1,0,4,35,0
4,3,1,0,1,0,1,1,2,2,0,5,35,0
4,3,0,0,0,0,0,0,2,2,0,1,30,0
1,2,0,0,1,0,0,0,8,8,0,0,40,0
5,0,5,0,2,0,0,0,0,0,0,0,25,0
0,0,0,5,2,0,0,0,0,0,0,3,35,0
1,5,0,0,0,0,0,0,2,2,0,5,35,0
5,2,0,0,2,0,0,0,9,10,0,1,40,0
0,12,0,5,2,0,1,1,2,2,0,1,35,0
0,0,0,0,2,0,0,0,0,0,0,3,35,0
4,2,0,0,2,0,1,1,3,3,0,4,30,0
3,4,0,2,1,0,0,0,2,3,0,3,45,0
2,3,0,2,1,0,0,0,9,10,0,1,35,0
5,0,0,0,1,0,0,0,0,0,0,1,35,0
4,0,0,0,2,0,1,0,2,2,0,1,40,0
0,0,0,0,5,0,1,0,2,2,0,1,40,0
5,4,0,0,2,0,1,0,2,1,0,5,25,0
0,9,1,2,2,0,0,0,1,1,4,3,35,0
0,4,0,0,2,0,0,0,2,2,0,1,45,0
0,3,1,2,0,0,0,0,3,3,0,1,20,0
5,0,0,0,3,0,0,0,0,0,0,3,40,0
0,12,1,0,2,0,0,0,2,2,4,1,35,0
4,4,0,0,1,0,1,0,3,3,0,5,40,0
1,12,0,0,2,0,0,0,2,2,0,9,25,0
3,0,1,2,1,1,1,1,2,2,0,1,40,0
5,0,0,0,2,0,1,1,2,2,0,1,45,0
4,0,1,0,2,0,1,0,2,2,0,3,35,0
5,2,0,0,2,0,0,0,9,10,0,1,30,0
0,0,0,0,5,0,0,0,0,0,0,3,30,0
3,4,0,2,1,0,0,0,7,7,0,1,30,0
3,7,0,2,1,0,1,0,5,5,0,16,35,0
5,12,1,0,0,0,1,0,2,2,0,12,25,0
0,0,0,2,2,0,0,0,0,0,0,0,40,0
3,4,0,2,2,1,1,1,2,13,4,1,30,0
4,0,0,0,2,0,1,1,2,2,5,4,35,0
0,1,0,0,2,0,1,1,2,2,0,12,40,0
5,0,0,0,0,0,0,0,0,0,0,0,25,0
4,0,0,0,2,0,0,0,0,0,0,1,35,0
5,6,0,0,2,0,0,0,2,2,0,1,25,0
0,0,1,0,1,0,0,0,0,0,0,1,30,0
0,0,0,0,2,0,1,0,3,3,0,1,35,0
3,0,0,2,1,1,1,0,2,2,4,6,25,0
5,3,0,0,2,0,1,0,2,2,4,1,40,0
0,7,0,0,2,0,0,0,2,2,0,1,45,0
5,2,1,0,5,0,1,0,5,7,11,1,40,0
4,2,0,0,1,0,0,0,4,4,0,1,35,0
1,4,1,2,2,0,0,0,2,2,0,1,40,0
0,3,0,0,2,0,0,0,2,2,0,1,25,0
3,3,1,2,0,0,1,0,3,3,0,3,25,0
4,7,1,0,2,0,1,1,10,11,0,1,25,0
1,0,0,0,2,0,0,0,0,0,4,3,35,0
0,2,0,0,1,0,1,1,3,3,0,1,45,0
0,3,1,2,2,0,1,1,1,8,0,15,35,0
4,0,0,0,1,0,1,0,2,2,0,1,40,0
5,2,1,2,1,0,0,0,8,8,0,0,35,0
4,0,0,0,2,0,0,0,0,0,0,1,40,0
1,0,0,0,1,0,1,1,2,2,5,1,45,0
0,9,0,0,2,0,1,1,6,6,15,12,25,0
1,12,0,2,0,0,1,0,2,2,0,12,25,0
5,3,1,0,1,0,0,0,7,7,0,1,50,0
0,0,0,0,2,0,0,0,0,0,0,3,45,0
4,0,0,0,2,0,0,0,6,6,5,3,25,0
5,2,0,0,2,0,1,0,3,3,4,6,45,0
1,0,0,0,1,0,1,1,2,2,11,3,35,0
4,0,0,0,2,0,0,0,0,0,0,5,40,0
5,0,0,0,1,0,1,0,2,2,0,3,25,0
0,4,0,4,1,0,1,1,2,2,0,5,30,0
0,6,1,2,2,0,0,0,9,10,13,1,35,0
3,6,0,2,2,0,1,0,1,1,8,6,55,0
2,3,1,4,3,0,1,1,2,1,0,1,25,0
5,0,0,0,1,0,1,1,0,0,0,2,45,0
4,3,4,0,1,0,1,0,3,3,0,12,35,0
4,0,0,0,1,0,0,0,0,0,0,0,35,0
5,3,0,0,2,0,1,1,2,2,0,15,40,0
4,4,1,0,2,0,1,1,3,3,4,5,35,0
4,8,0,0,5,0,0,0,0,0,0,15,40,0
5,3,0,0,0,0,1,1,2,2,0,5,35,0
5,6,0,0,2,0,0,0,2,2,0,1,45,0
4,4,0,0,1,0,0,0,2,2,0,1,30,0
5,0,1,0,2,0,0,0,0,0,0,3,40,0
0,4,1,0,1,0,0,0,1,1,0,2,35,0
0,0,0,0,2,0,0,0,0,0,0,0,40,0
0,3,0,0,0,0,0,0,2,2,0,1,25,0
0,3,0,0,1,0,1,0,10,11,0,1,35,0
5,0,0,0,1,0,0,0,0,0,12,0,35,0
0,4,0,2,1,0,0,0,1,1,0,1,35,0
3,4,0,2,1,0,0,0,2,2,0,1,35,0
5,3,0,0,2,0,0,0,5,5,0,1,40,0
5,0,0,0,1,0,1,0,2,2,7,3,45,0
5,1,0,0,2,0,1,0,13,13,21,1,25,0
1,1,0,0,2,0,1,0,2,2,0,1,25,0
0,0,0,0,2,0,1,1,2,2,0,3,30,0
2,3,0,2,3,0,1,0,9,10,0,1,25,0
0,2,0,0,1,0,1,1,7,7,0,12,35,0
4,0,0,0,1,0,0,0,0,0,4,3,35,0
1,1,1,4,2,0,1,1,2,2,0,1,35,0
4,2,1,0,1,0,0,0,3,3,4,5,35,0
2,0,0,2,2,1,1,1,2,2,0,1,25,0
5,0,0,0,2,0,1,0,2,2,2,2,35,0
0,0,0,0,2,0,1,1,2,2,0,3,30,0
3,0,0,2,1,0,0,0,0,0,11,0,30,0
0,0,1,0,2,0,1,1,2,2,2,2,45,0
5,4,1,0,2,0,0,0,2,2,0,1,25,0
5,3,1,0,1,0,1,1,2,2,0,1,25,0
5,0,0,0,1,0,0,0,0,0,0,0,35,0
3,0,0,2,1,0,0,0,0,0,0,0,45,0
5,0,0,0,2,0,0,0,0,0,0,0,40,0
3,0,0,2,2,0,0,0,0,0,0,0,40,0
3,3,1,2,0,0,0,0,2,2,0,1,35,0
4,5,0,0,0,0,0,0,1,1,4,7,45,0
4,3,0,0,0,0,0,0,2,2,0,1,40,0
0,4,0,0,1,0,0,0,2,2,4,5,40,0
3,3,1,2,1,0,1,0,2,2,0,5,40,0
4,0,0,0,2,0,0,0,0,0,0,3,40,0
5,2,0,0,2,0,0,0,4,4,0,1,15,0
3,3,4,2,1,0,1,0,2,2,0,1,30,0
0,2,0,2,1,0,0,0,8,8,0,4,30,0
4,4,1,0,1,0,1,1,2,2,0,5,25,0
4,0,0,2,1,0,0,0,0,0,0,3,25,0
3,0,0,2,2,0,0,0,0,0,0,0,40,0
5,3,0,0,3,0,0,0,11,9,0,1,35,0
4,0,0,0,1,0,0,0,0,0,0,0,35,0
2,1,1,2,2,0,1,0,7,7,0,1,30,0
4,8,0,0,2,0,0,0,0,0,8,12,30,0
4,7,0,0,2,0,0,0,4,4,7,1,25,0
4,0,0,0,2,0,0,0,0,0,5,3,35,0
3,0,0,2,1,0,0,0,0,0,0,0,35,0
4,0,0,0,2,0,0,0,0,0,0,0,30,0
0,0,0,0,2,0,1,0,2,2,0,3,25,0
0,12,1,2,1,0,0,0,1,1,0,1,45,0
0,0,0,0,1,0,0,0,0,0,4,0,35,0
1,3,0,5,0,0,0,0,11,9,0,2,35,0
4,4,0,0,1,0,0,0,2,2,0,0,30,0
4,13,0,0,0,0,1,1,2,2,0,5,30,0
5,6,0,0,1,0,0,0,3,3,15,1,30,0
5,2,0,0,1,0,0,0,5,5,0,2,20,0
4,0,0,0,2,0,1,1,2,2,0,1,25,0
2,3,0,2,1,0,0,0,10,11,0,1,50,0
5,0,0,0,1,0,1,1,2,2,0,1,45,0
0,6,0,0,1,0,0,0,3,3,0,5,35,0
5,0,1,0,2,0,0,0,0,0,4,3,40,0
5,1,0,0,2,0,1,1,2,2,0,3,30,0
4,9,0,0,2,0,0,0,10,11,8,1,15,0
5,4,0,0,1,0,0,0,2,2,0,1,30,0
0,0,1,0,1,0,1,0,2,2,0,3,30,0
0,0,0,0,2,0,1,0,2,2,0,1,40,0
4,3,1,0,2,0,1,1,2,2,0,10,45,0
3,0,0,2,2,0,0,0,0,0,0,5,35,0
5,3,0,0,2,0,0,0,11,9,0,1,40,0
3,0,1,4,1,0,1,0,2,2,0,3,40,0
5,0,1,0,2,0,1,0,2,2,0,1,65,0
5,2,0,0,1,0,1,1,1,1,0,6,40,0
0,3,0,0,2,0,0,0,1,1,0,1,40,0
5,0,0,0,2,0,1,0,2,2,0,1,35,0
0,4,0,0,1,0,0,0,8,8,0,1,45,0
1,0,0,5,2,0,0,0,0,0,4,3,35,0
0,0,0,2,1,0,0,0,0,0,0,0,40,0
5,1,0,0,2,0,1,1,7,7,0,6,45,0
0,4,1,0,2,0,0,0,1,1,4,1,35,0
5,0,0,0,2,0,0,0,0,0,0,0,40,0
0,3,0,0,0,0,0,0,1,1,3,3,35,0
4,4,0,0,1,0,1,1,9,4,0,5,40,0
4,3,0,0,2,0,0,0,11,9,0,12,30,0
5,2,0,0,2,0,1,0,2,2,0,1,40,0
0,4,0,2,0,0,0,0,2,2,0,5,35,0
5,4,0,0,1,0,0,0,2,2,0,1,50,0
1,0,0,2,2,0,1,1,2,2,0,3,40,0
4,2,0,0,2,0,0,0,7,7,0,0,35,0
5,10,0,0,2,0,1,1,1,1,0,12,35,0
0,4,0,5,2,0,1,1,3,3,0,5,25,0
5,1,0,0,2,0,1,1,2,2,4,12,35,0
1,2,5,0,2,0,1,0,6,6,0,7,35,0
5,0,1,0,2,0,1,0,2,2,8,3,35,0
0,4,1,2,1,0,0,0,8,8,0,1,30,0
0,3,0,0,0,0,1,0,3,3,0,2,25,0
0,0,1,0,1,0,0,0,0,0,0,3,35,0
4,7,0,0,1,0,1,1,3,3,0,12,40,0
